298101.2090	4841920.3520
297939.7910	4841730.1890
298794.9640	4834745.2700
299851.4500	4839617.2000
301540.4150	4839077.7910
301527.4720	4839019.8960
300660.7760	4838015.8220
300763.1730	4838082.3230
303595.1550	4837704.4050
303210.2860	4837431.4990
303230.5830	4837376.6180
305112.7200	4835565.6560
302804.4130	4840224.2150
302801.4880	4839631.9720
302963.4540	4839558.9250
303943.4690	4839224.7720
299056.1660	4837946.4020
301896.5040	4837749.1070
301561.6090	4836604.8610
298612.2690	4832918.3010
298799.1670	4832964.9370
298838.3520	4832919.2150
306100.6870	4835515.9250
306442.8700	4836339.7400
305942.8270	4836428.0350
306906.6740	4836648.6450
301276.3760	4837777.7060
301834.2860	4837678.5740
302174.9480	4836576.0960
302209.9000	4836659.1300
308792.0010	4837442.8130
308182.0570	4838122.1700
303322.6950	4840884.7960
307731.3480	4837174.8730
307756.9820	4837137.8330
304938.0830	4830598.1340
306980.6990	4835167.4880
307778.7080	4835827.7230
306723.7490	4837293.4630
307661.7430	4838151.2160
309420.9000	4845594.5310
308333.6250	4836857.2760
307175.3320	4835660.3580
307122.5630	4835593.8870
309021.0330	4837997.2520
306202.1280	4835105.1900
306033.7040	4834859.7060
308670.1140	4837885.4390
305677.3390	4835073.3750
303265.3600	4836122.5500
305330.3600	4835725.7720
307658.1920	4835655.0260
305692.0350	4835409.2750
304705.2270	4836254.4620
311309.9770	4836186.3160
299981.4700	4834682.1070
301902.8470	4835331.3500
300422.3050	4835711.2840
300892.9990	4835016.4790
300904.3250	4834917.8210
301176.0640	4836172.9580
302799.3500	4834861.5430
301380.6120	4836688.8430
301430.6450	4836641.0770
300656.7020	4837821.8650
300615.0540	4837833.9280
300756.5690	4840388.2430
301460.4520	4839093.1120
299630.0740	4835993.5190
299699.5140	4841495.5360
302953.1210	4837792.0950
301474.1990	4836363.6490
302430.2230	4835180.4440
302168.8400	4836010.0760
305354.1400	4835006.0010
300299.4200	4838278.9420
300145.1460	4838259.8230
298957.2010	4835266.6060
300783.3990	4838166.4130
302301.9090	4835159.6020
300813.3170	4835436.9010
317338.2360	4836044.8680
299407.3280	4836563.5500
301576.1530	4834002.3410
300615.2700	4833950.9020
298085.1680	4832257.6270
298445.0460	4835121.6710
300492.4710	4834699.3940
305874.7570	4835838.1170
305899.7190	4835845.6910
302099.0290	4838057.4950
302298.5030	4837909.1360
303063.3540	4836543.1910
301242.2510	4838205.1770
302687.5780	4835470.3180
304330.5820	4835173.9230
308092.6750	4835376.9300
301564.5420	4838222.7970
302643.4320	4838282.2850
307688.6310	4838241.9780
303487.2740	4837446.2290
299129.1080	4838177.0570
303777.7270	4837388.4170
301473.6950	4837738.0010
300587.6590	4837962.3240
308203.2230	4837199.9600
301894.2180	4839320.1360
304851.3070	4836577.5800
309146.8070	4836899.3720
307706.3690	4837307.8710
307442.1590	4837516.6760
307833.7940	4838002.0740
303439.7650	4839323.6770
302400.8790	4840449.9420
302381.2580	4841126.0680
308599.3330	4838146.0900
310143.0090	4837754.7300
307720.9220	4837207.6840
304953.4370	4836831.7420
307788.0760	4837344.3350
310197.7350	4833511.2870
334507.1280	4848944.5450
312481.5900	4838145.5670
311557.4990	4836477.3030
309946.1630	4837961.2300
310532.0660	4835945.3060
310499.2510	4835874.8750
312043.0970	4837660.9290
311432.6980	4836478.0890
309985.3830	4838150.9860
311191.3670	4838067.1410
308673.8980	4836393.0840
307861.5900	4835722.3950
309062.3940	4837720.2310
306678.8530	4835814.1760
307961.3900	4838262.4410
307853.5830	4837866.5020
306131.4350	4845070.1970
308216.1460	4838051.8150
308834.7500	4837767.1750
307562.9810	4835482.4260
307593.8060	4835415.3730
301400.0510	4838146.9060
299113.7480	4836177.4990
300670.0130	4834691.2130
299373.5640	4837212.7040
302151.9840	4835111.8810
302120.0620	4835286.3250
329224.8960	4850116.4840
301454.7190	4838301.0850
299159.2090	4838273.2820
305276.4290	4836336.5380
301313.8060	4835051.7320
301324.2290	4837001.2340
301407.2070	4837064.1120
303487.2330	4837773.3320
307545.0510	4835432.9520
317671.5470	4836020.0390
304249.3630	4839692.3900
299832.3640	4836135.5970
306245.0430	4836231.5880
306834.7640	4834806.8890
306829.3270	4834799.8460
300409.4130	4835454.6730
300443.6720	4835429.4360
305264.3740	4834714.0770
306273.9500	4836071.1710
302522.3380	4835700.9920
299819.9840	4836022.5180
299775.7460	4835951.9010
299840.4720	4835867.3980
305892.1600	4835281.0700
306234.8530	4836497.3550
300741.3030	4835396.4340
302970.4380	4839165.5720
302047.1620	4838804.2100
301996.8230	4838716.9990
302096.5890	4838758.2260
301966.7410	4838270.3700
300717.3660	4838003.9000
301733.0790	4839488.8430
303334.2210	4836360.6130
300676.6870	4836950.0010
302217.7690	4835535.0050
301316.0700	4836823.5390
303184.8640	4834872.1520
302917.2180	4840120.6270
300290.7540	4835466.4510
303475.4070	4834760.5360
300235.6880	4837613.7360
301614.6160	4838841.4870
302803.0780	4839076.8420
301978.9760	4839008.9120
301305.9430	4837093.6150
300802.1040	4835795.0670
308010.0510	4835027.0100
308002.6760	4835048.5010
308933.7180	4835319.8820
308962.3320	4835374.9880
312620.9450	4837333.8850
310882.0560	4836075.9110
310688.2310	4835043.3130
311976.6130	4835359.0630
310981.8200	4835498.2910
311669.4800	4835307.2070
304173.4300	4839654.6090
305906.7730	4840230.3070
307786.1440	4838271.9840
298393.5420	4834754.8100
298833.8490	4835300.8070
298662.7220	4835219.4020
298787.1070	4835453.8750
302535.1710	4831378.8630
303196.2970	4836122.7420
303000.0320	4835961.6260
298687.5200	4835174.5530
300753.9350	4841297.5970
300659.0050	4841362.8570
300605.8380	4841394.7390
305259.1200	4836379.0410
302544.7650	4836087.5730
305014.4210	4836221.2310
304859.0180	4836259.2850
298842.8130	4834793.1970
308171.4990	4837972.2270
307478.9290	4837459.2550
301482.0490	4829803.3430
303832.6560	4834256.8780
303778.6560	4833407.5530
303501.9590	4832789.0160
301365.8420	4829310.4690
302637.8060	4833278.1080
308510.4400	4834818.8570
305691.0830	4836391.4290
309183.3210	4836717.1520
309120.2330	4836685.5000
304712.8950	4836615.3680
307532.6890	4837278.8190
304911.1570	4836326.9490
305909.4240	4835156.2120
305949.4850	4835133.6360
306537.6190	4836080.1050
306630.0830	4835781.5010
305847.7100	4834860.0730
304170.2600	4834695.6230
306332.4770	4835041.4900
303185.1250	4833226.2040
303267.9380	4833469.4890
297738.3610	4835259.8130
297827.2320	4835251.2030
299743.4150	4834601.0710
301157.5950	4833303.3810
300265.2440	4833446.9570
300939.3290	4835934.8500
308736.6120	4835503.0660
308655.0650	4835550.4290
308644.1840	4835544.3300
305425.4160	4835562.9310
303427.5160	4834764.7440
300954.4160	4837143.5990
301331.5210	4838014.3700
301104.5000	4837262.9980
305836.6650	4835305.6530
305866.7470	4835313.6980
307951.6840	4835208.5190
302607.8230	4837352.3270
302048.7310	4837329.8380
301751.3160	4837305.0920
302591.3170	4834672.5640
307174.4230	4835067.5100
302241.8570	4829861.3590
300214.4920	4829309.2660
299834.7070	4832397.1040
299846.2650	4832195.6680
295107.0840	4842028.5170
300254.9270	4834093.6500
299278.8820	4838479.9260
302953.5130	4839428.7490
304637.0960	4836542.1960
305473.9800	4838324.6690
304309.3560	4839496.7440
306807.4680	4836693.6220
310089.9850	4838329.9870
310454.7840	4836212.9190
307302.8130	4834931.4510
308891.8490	4835331.8910
308918.1430	4835220.7000
309310.6440	4835807.4490
308881.1690	4835156.2730
330558.7170	4851837.1110
307401.0780	4835601.6020
307367.0630	4835627.7320
302251.5330	4838061.1230
303479.6230	4841026.4790
301924.8210	4838128.2930
302457.3400	4839769.3760
310988.2260	4838066.0630
311827.0170	4835142.8000
312190.9500	4836536.8590
311253.3520	4835264.7500
312223.3510	4836635.5120
312075.1930	4836714.8970
311328.2570	4837671.2940
312052.7310	4836650.0980
334321.5980	4849602.4130
312359.6150	4835875.3450
312391.4660	4834811.7750
312175.3940	4834844.0840
313286.4550	4835118.2020
319931.8910	4836525.4100
310236.8290	4834250.7840
312821.2510	4834158.2880
303060.9600	4843147.5440
310171.7800	4833773.5610
326766.1200	4852650.3580
309461.6620	4833682.2150
311291.7830	4836099.9510
311409.6020	4834011.4520
311403.8500	4834032.9190
309181.2970	4833873.0660
311772.7960	4834554.0410
307211.8320	4832926.4960
309978.6510	4833996.2750
311823.9380	4833668.6000
308007.2190	4840503.2130
308142.0940	4840545.5050
307457.6080	4838526.7390
312128.8630	4834255.9230
312146.7450	4834200.6850
312438.1640	4835919.5500
310434.4110	4835728.3200
307462.3090	4838534.5730
308428.6020	4840943.6880
305795.2420	4840254.1340
305980.9000	4840311.7940
308188.9270	4840604.6920
310509.7480	4834016.7210
312116.2790	4833545.7360
306969.7150	4838818.3870
304925.4840	4841382.8960
304840.7800	4841346.4420
305949.7680	4840726.0010
305692.2370	4841995.6740
308940.5770	4833568.9590
309052.5140	4840842.5930
305702.5120	4840834.5290
307830.6490	4840554.1810
304838.6580	4841564.7650
308095.6260	4838571.7410
308414.9780	4838476.9780
305580.5920	4841304.7530
307988.2820	4841023.0610
310944.7480	4837404.4580
309101.0330	4837730.6840
309159.8600	4837832.3230
308911.3670	4837671.9320
308823.0150	4834695.3060
308928.8830	4835528.1120
309213.5570	4836332.4860
309082.6760	4836352.5130
309136.3950	4836989.5260
305173.2190	4837433.3640
306147.5440	4839895.3610
305145.3630	4839422.9200
304802.9350	4839345.9710
306075.8070	4836580.7890
304639.8970	4838486.3960
304692.2770	4838498.3240
304905.5410	4837477.1790
314179.8970	4836743.1360
305027.2370	4837596.6520
308434.7100	4837484.5270
306592.7160	4837426.2210
308616.7760	4837933.3200
311581.5660	4835755.3110
311124.7790	4834648.3640
311159.9100	4834680.1530
312199.4310	4833724.9650
309539.9920	4838352.4970
311846.0430	4835232.4790
311988.3590	4835311.1360
311964.4040	4835410.8840
312357.0170	4835710.4250
306596.6910	4836663.2890
313128.0930	4834659.0040
311760.2560	4835519.9620
312693.6060	4835310.8980
310135.1090	4833759.8110
309511.3010	4838123.1370
307803.2050	4837296.8110
307808.1680	4837283.3410
307694.5130	4838106.3250
307784.5320	4838031.4210
311919.7130	4836297.0480
311912.1420	4835576.8240
313340.6760	4834745.1430
312350.1720	4834241.1310
310397.3210	4832910.3100
312119.9360	4835053.3320
310075.3860	4835506.3560
311871.9050	4833513.7470
310774.0310	4837206.6610
310982.4030	4837276.2400
307652.5340	4835672.4390
308912.7150	4835398.0200
302918.0980	4840719.7400
308367.1630	4833556.5030
307306.4790	4832862.7030
308466.1350	4838425.2070
311308.5000	4836368.5800
311304.0460	4836382.5400
308783.4980	4838091.2300
308811.2440	4837994.2480
307630.2260	4838128.6130
313120.5350	4834940.4290
302466.5900	4837626.7900
322446.3210	4841584.8050
299428.7470	4835675.5950
305082.5240	4835787.4090
308257.2570	4836003.1710
309162.8380	4838142.0490
309094.5080	4838224.9780
307321.8260	4838032.1330
304760.0710	4837328.2750
307568.0880	4838007.9190
307561.1720	4837934.3630
304969.5680	4837443.3490
307971.5340	4837101.6670
307738.2580	4838015.3850
307451.8830	4837646.7600
305682.3730	4837429.3130
308038.9190	4837274.2720
305076.6240	4836766.3330
304126.0830	4840113.6840
313375.7620	4834977.4220
310022.2000	4834286.9280
306409.9690	4835820.9190
308116.2580	4835518.7910
306285.1050	4834975.6570
308684.6810	4838079.1880
308692.0060	4838130.8960
310102.7070	4832828.0060
309039.2700	4837802.8200
309030.0700	4837836.6830
305097.5220	4837543.2050
304753.7560	4831877.1960
306284.3380	4836686.5960
304368.8870	4841309.0830
304318.7600	4841241.7950
304796.2750	4839459.1830
298854.6220	4835803.9970
298943.7370	4835355.7620
301861.7220	4836446.4810
305048.7450	4835566.0150
301715.3650	4836352.6270
310585.3200	4837206.4780
310908.5470	4836088.5980
310576.2400	4835955.9220
311997.2290	4834000.7440
311546.5730	4835537.0040
310408.5340	4835102.7140
311916.3890	4834615.4960
312178.0270	4836995.4970
312601.4500	4840157.0140
303250.1550	4840938.5120
301764.6280	4839834.5230
300398.9000	4837765.3350
301940.3390	4839816.5920
301137.4770	4838430.8880
303427.3520	4842074.5560
301426.1100	4836335.8700
312327.4050	4834335.6700
312699.5800	4837144.0400
312800.1970	4838903.8870
311259.4350	4836370.5990
312887.0730	4837405.7100
309940.0840	4835938.3410
310422.0600	4836160.8520
309991.9930	4836127.9300
306518.1060	4835279.0060
297792.6770	4835165.8020
300637.4490	4834626.8910
300697.5150	4834604.3660
311757.2460	4833455.3550
309246.0550	4836152.4750
309493.1350	4835999.7820
310322.7210	4834729.8580
310215.2980	4837675.2470
309260.5560	4833093.4820
308932.2470	4833386.4000
309091.6350	4837933.6330
308042.8180	4836437.3480
308060.3210	4838168.7020
308205.8370	4837856.2260
310494.9210	4834972.6900
311240.6530	4836089.2770
305043.3870	4838687.7610
305146.1420	4838720.2010
304678.2110	4839948.1610
311937.3980	4835499.4670
304825.3900	4839618.0570
305145.9710	4837518.0200
314370.3260	4842630.9620
304596.8070	4838783.7060
312266.8080	4834393.4460
308130.3420	4836601.2420
308159.6010	4836653.6510
306005.3110	4835598.1970
308062.0080	4836200.8020
305949.4340	4837779.9430
305119.8490	4837685.0110
305291.1070	4837717.9340
308192.0320	4837244.8060
310794.1140	4837953.5760
312597.8440	4834484.7950
309382.4430	4837756.5600
314119.5610	4837676.2920
305864.7440	4840883.5040
307870.1130	4840401.8970
307720.2660	4840462.0040
312358.9540	4836781.1460
312455.5450	4836810.0510
309333.0440	4836536.8260
308606.4600	4841260.8740
302515.9180	4835081.5850
302413.2050	4835048.0260
299907.7860	4838029.3410
299761.9800	4838310.8570
300949.3130	4836713.1940
301112.4710	4836348.9510
310432.0650	4835772.0940
310978.9480	4835537.4160
330923.0760	4851798.7460
308861.3890	4835574.3120
311102.2630	4840984.8030
313443.7990	4841481.1740
314326.2030	4840658.8750
314363.3840	4840566.3720
312204.7730	4839593.4300
311166.4110	4839380.1950
311332.4540	4839048.2290
312329.9620	4839830.4150
312290.7290	4839953.6820
312878.4060	4836594.8990
309382.6550	4837902.9980
309499.7100	4837986.9860
310890.8170	4841940.9560
309353.7110	4837671.2420
309342.3830	4837708.3600
309185.3320	4839038.2110
310050.3490	4840658.5000
309935.1470	4840729.1550
310625.6800	4838948.1500
309437.3270	4841552.2060
310614.5260	4841619.6150
312247.2050	4840896.6690
304513.6510	4832810.8090
308863.7250	4833521.0490
308840.0300	4833514.7170
312933.9050	4836618.7430
313054.5320	4838716.0510
310061.1650	4834009.0170
310573.7740	4835842.2810
310643.3350	4835739.1920
309747.6390	4836983.7360
309275.2890	4836794.1150
309935.1390	4836361.8760
305935.9670	4833916.5720
308477.0100	4833523.2910
313136.6830	4836666.4450
312235.1520	4840134.9990
312162.7320	4840194.0640
311317.3290	4839989.0510
309329.5440	4838217.6580
310289.6230	4836775.2270
310093.5360	4836168.3150
311364.4320	4836421.9070
314363.8840	4840278.6950
313027.9990	4841364.7740
312099.5730	4835109.1210
308476.8760	4838645.4180
308533.5550	4838609.7750
309036.6550	4840777.4040
311964.3600	4835205.3690
311840.1090	4836166.8600
310808.5550	4834013.2680
311593.2780	4835717.9710
310625.6690	4836422.5120
310498.6160	4836434.3070
310340.8870	4835825.8010
306538.9520	4841997.1510
315959.4110	4834751.5260
312074.7060	4834312.2290
311813.9220	4835350.3080
311923.6110	4834280.2890
311852.5130	4834273.6350
311056.9000	4839741.7520
306204.1430	4836673.7130
312536.8080	4840206.0300
313907.5050	4841149.6410
311009.2110	4841429.0300
311105.2700	4841511.0400
311749.9510	4840852.5680
311748.4710	4840746.9900
310929.6170	4841945.8710
311945.9180	4839870.1310
311378.6850	4841595.9890
312722.0410	4841788.6120
312502.3890	4841017.0080
313951.9310	4837986.3350
312222.2770	4838920.0910
309648.0460	4837897.7940
312562.8820	4838229.8760
311315.1280	4836517.6130
311519.6590	4836341.2400
311570.6010	4836355.7300
312480.7960	4840189.7610
311623.3300	4840596.8390
307141.6010	4839052.5540
307151.4980	4838914.5220
311468.5400	4840713.1160
312966.7060	4841934.5900
310715.6980	4839724.0700
309774.3420	4838824.3200
309576.0130	4838513.3100
314122.3930	4840686.5790
312049.6450	4836807.1270
312089.5500	4836855.7280
311294.5220	4840934.0650
311780.7530	4836180.5040
323218.5690	4845283.3830
313585.8480	4841087.6680
311517.7670	4840994.5690
311413.7410	4841018.0440
311385.2310	4838871.8710
319527.9480	4837655.2360
309235.1590	4838725.1940
313034.5110	4836592.2090
309482.9160	4836745.3970
322705.5550	4837199.1570
302279.3300	4840691.0420
310138.6790	4840782.9530
309666.5870	4841276.9530
306518.3270	4840202.9110
306029.9140	4840172.7630
309620.0030	4839071.6330
311985.8060	4840707.2440
314262.7750	4840232.9850
314278.5770	4840234.8430
312527.6850	4841339.8010
306521.6480	4841784.4780
308829.9670	4840931.9940
308565.0990	4838504.1110
311241.2430	4833616.3400
308863.8970	4833625.5140
308780.9510	4833625.0220
312683.0820	4841067.1810
314323.5050	4838562.9110
310786.2980	4833892.1840
310761.4490	4833885.1780
309279.5280	4838203.1330
309869.4530	4836278.9040
309482.7200	4835995.7620
310555.0110	4836243.5750
311925.0840	4835691.0840
309388.0250	4833350.8220
313341.7030	4834386.6190
308423.8800	4833464.4920
309351.7050	4834890.9500
313188.0890	4841361.1280
311845.0140	4836509.5160
309381.6340	4836712.3390
309312.4850	4836665.3450
311515.7660	4836604.8150
308552.2350	4833250.1000
310832.7710	4833947.0640
311157.2760	4837627.0130
310669.4850	4837585.1040
310477.6310	4836624.5080
310123.4840	4835761.4830
306583.0510	4838161.9730
304788.1440	4837619.8490
309055.3670	4838222.5330
308797.5860	4837930.0570
308875.5940	4837947.3960
308484.2500	4837338.7440
309768.1260	4840423.7140
310012.0680	4840255.0080
328009.9780	4852214.1280
311507.2890	4834702.7620
313189.4120	4834566.9660
310198.1050	4840552.1890
309741.7740	4838690.4940
311756.8900	4840798.8600
314424.8860	4838651.0520
312805.7830	4837098.6330
312955.4350	4841151.8430
310243.5840	4836734.5380
304824.2620	4840596.3010
308750.7720	4837954.4310
310644.3360	4834029.8830
310705.9330	4839200.6160
319532.8000	4837656.7290
309214.9620	4840836.7170
309083.8970	4840739.7780
306305.9280	4841813.3310
306287.9210	4840957.9140
306301.8520	4840962.3480
313963.0600	4838742.1880
312112.7220	4839652.8550
313066.3450	4838858.5430
312285.4060	4838261.7670
311561.7490	4836441.7260
310571.9630	4839025.9510
309723.8400	4840984.1350
311052.2240	4838204.5690
312932.8790	4839868.9240
311003.4800	4836115.8110
311420.9360	4838352.0040
310736.3830	4837482.4050
307234.5740	4838016.0140
313287.8810	4841382.2700
312659.6210	4839944.5740
312904.1410	4840005.8780
313447.1790	4838702.6510
310995.6950	4841875.3960
311813.2190	4840975.0840
311643.0430	4841479.1040
310935.8280	4837458.7510
313986.8820	4837121.3880
311926.3010	4835686.3500
311099.6190	4837562.7720
309250.1590	4837984.0510
309778.6030	4840950.7160
309752.9360	4841042.4390
309760.9530	4841561.2340
309819.5540	4841536.6190
312058.9830	4834147.0390
313058.9010	4834673.9630
311138.1840	4833884.8470
310180.0750	4833334.7690
312812.3110	4840841.9690
309077.5140	4833221.8960
306670.5180	4833975.3850
313566.5380	4841701.2650
309297.4210	4836898.2370
310542.3770	4836679.2960
310588.0600	4834639.1110
309302.9510	4836878.0680
304242.8320	4839879.1270
326652.2350	4854741.9480
309254.5950	4838329.9320
312007.2910	4834193.5710
314351.8360	4835378.0170
312510.6910	4837038.6580
313416.1370	4836882.1840
310521.5910	4838283.7480
310196.4980	4833383.4280
310031.5580	4837673.7350
310025.4200	4837698.5500
309943.1680	4837841.7880
311435.6270	4836751.1190
310582.5650	4836730.5800
309097.5400	4833962.3700
311650.1120	4834345.7750
309179.8410	4833250.0050
305947.5960	4841010.1950
306502.2570	4841587.1970
306776.1550	4833764.7420
322790.8990	4852315.6380
307618.2030	4839106.0130
311494.8710	4839377.8610
311477.4260	4839375.7180
314196.3400	4841853.6710
311215.4290	4839909.3760
310179.4740	4840746.9420
311991.3450	4840976.0290
311667.7470	4840359.9440
309456.6770	4839800.7290
313508.2960	4841309.5790
313794.0950	4841390.5620
304424.0310	4837226.8330
304677.0730	4840007.9790
304674.0660	4840026.2190
304421.1900	4837411.2660
304989.6760	4839597.9410
311654.5900	4833390.4240
311646.0150	4833387.9790
312432.3230	4841205.4640
313592.9440	4841236.3270
313886.3880	4841143.6680
310993.4660	4836986.4010
312395.0210	4839423.1480
313335.5860	4839804.5720
312701.8220	4839276.8040
309883.6760	4839286.8940
312283.1100	4841899.1950
305584.9950	4841264.5300
305009.3290	4841298.7870
305927.4680	4842085.8580
305821.1060	4841585.9290
305283.6670	4837608.3270
309199.8650	4841353.1990
307071.0920	4838891.3010
310568.5460	4837038.8990
309764.2130	4837976.8270
304625.2320	4840354.7670
321064.7380	4836791.5790
312743.6920	4840664.4390
304871.5980	4839151.5700
